student_id,gender,age,study_hours,attendance_rate,previous_scores,parental_education,school_type,extracurricular,final_math_score
3429,Male,16,13.9,63.4,99.4,Bachelor’s,Public,1,100.0
3430,Male,17,14.0,82.3,56.7,Bachelor’s,Private,2,98.3
3431,Female,16,7.2,99.3,95.4,Bachelor’s,Private,1,100.0
3432,Female,18,10.3,52.5,99.8,Bachelor’s,Public,0,93.9
3433,Female,17,5.5,94.3,76.0,Master’s,Private,4,95.2
3434,Male,16,5.8,78.1,42.0,Master’s,Private,4,66.6
3435,Female,18,2.4,62.6,44.9,High School,Private,1,54.2
3436,Female,18,18.1,97.7,68.9,Master’s,Private,4,100.0
3437,Female,17,5.8,74.2,64.4,High School,Private,4,79.1
3438,Male,18,6.1,66.6,76.4,High School,Public,0,75.7
3439,Male,15,7.0,59.1,66.3,Bachelor’s,Public,4,80.2
3440,Male,16,4.3,62.2,96.0,High School,Private,4,81.0
3441,Male,16,13.5,91.6,72.1,Bachelor’s,Private,2,91.7
3442,Female,18,3.4,80.7,81.6,High School,Public,4,87.3
3443,Female,18,4.4,95.7,93.8,Master’s,Public,1,100.0
3444,Female,15,13.6,61.6,48.8,Bachelor’s,Public,4,91.2
3445,Female,17,8.1,56.1,53.8,High School,Public,1,68.0
3446,Male,18,14.7,50.3,46.4,Master’s,Public,4,82.8
3447,Male,18,12.0,75.4,48.4,Master’s,Private,1,86.5
3448,Male,18,6.6,99.9,70.8,Bachelor’s,Public,4,94.7
3449,Female,18,13.7,84.7,59.3,Bachelor’s,Public,1,89.2
3450,Male,16,4.1,65.4,65.4,Bachelor’s,Public,4,69.3
3451,Male,18,11.7,93.8,98.9,High School,Public,0,100.0
3452,Female,16,9.9,89.1,49.4,Bachelor’s,Private,2,90.4
3453,Female,18,6.8,50.8,72.4,Master’s,Private,2,77.8
3454,Male,17,12.9,90.8,45.9,Master’s,Public,2,87.0
3455,Male,15,17.7,65.0,59.1,Bachelor’s,Public,2,100.0
3456,Male,17,20.0,57.5,71.7,Bachelor’s,Private,0,100.0
3457,Male,18,12.9,61.3,96.8,Master’s,Public,0,97.6
3458,Male,18,9.3,73.4,63.5,High School,Public,4,86.6
3459,Male,18,6.1,71.2,43.9,Master’s,Private,0,64.6
3460,Female,17,6.6,64.4,63.3,Master’s,Private,2,74.3
3461,Female,18,10.6,58.6,48.7,Master’s,Public,3,82.2
3462,Female,17,8.6,88.1,53.8,Bachelor’s,Public,4,84.6
3463,Male,16,18.4,99.5,77.1,High School,Private,1,100.0
3464,Female,15,8.6,88.9,44.0,High School,Private,2,79.3
3465,Male,15,8.7,64.8,67.9,Bachelor’s,Private,2,78.8
3466,Male,17,8.9,62.2,76.6,Master’s,Public,2,77.3
3467,Female,16,17.1,60.9,65.3,Bachelor’s,Public,0,94.5
3468,Male,17,13.7,56.8,41.1,Bachelor’s,Public,1,54.1
3469,Male,16,13.1,77.6,99.1,High School,Private,4,100.0
3470,Female,18,8.0,80.3,62.0,High School,Public,2,70.3
3471,Female,16,16.7,85.3,86.7,Bachelor’s,Private,1,100.0
3472,Female,16,2.7,84.0,59.5,Bachelor’s,Public,3,76.0
3473,Male,16,17.7,64.6,68.5,High School,Private,0,99.2
3474,Female,15,11.2,66.5,63.3,High School,Public,2,87.7
3475,Female,16,9.2,84.1,60.6,Master’s,Private,1,78.6
3476,Male,18,10.9,67.5,41.3,Bachelor’s,Private,1,71.9
3477,Female,18,14.0,60.6,61.6,Master’s,Private,2,82.5
3478,Female,18,2.2,68.7,93.4,Master’s,Private,1,76.3
3479,Female,16,17.7,63.6,81.4,Master’s,Public,1,100.0
3480,Male,17,10.0,54.4,48.7,High School,Private,4,70.0
3481,Male,17,8.2,91.5,75.5,Master’s,Public,0,85.6
3482,Male,18,4.5,92.7,93.5,High School,Public,4,100.0
3483,Male,15,9.9,61.0,82.0,High School,Private,0,87.9
3484,Female,17,10.9,53.2,48.9,High School,Private,0,63.2
3485,Male,16,9.3,86.9,92.1,Bachelor’s,Public,4,100.0
3486,Male,17,14.2,60.6,58.1,Master’s,Public,2,83.9
3487,Female,18,9.6,69.7,67.2,High School,Public,1,81.4
3488,Female,15,19.3,53.2,71.6,Bachelor’s,Public,3,99.9
3489,Female,17,12.8,61.3,91.0,Bachelor’s,Public,4,100.0
3490,Male,17,16.5,89.6,95.9,Bachelor’s,Public,4,100.0
3491,Male,18,4.0,90.2,95.8,High School,Public,2,95.6
3492,Male,15,9.2,60.4,40.5,High School,Private,1,61.8
3493,Female,15,8.1,66.8,95.3,High School,Public,4,96.5
3494,Female,18,12.3,56.7,43.3,Bachelor’s,Public,3,68.1
3495,Male,16,17.5,53.7,55.9,High School,Private,1,81.4
3496,Female,17,3.4,99.6,70.9,Master’s,Public,4,90.3
3497,Female,16,3.3,82.8,68.8,High School,Public,4,64.5
3498,Female,17,17.3,77.1,76.3,High School,Private,0,100.0
3499,Male,17,5.8,88.3,68.8,Master’s,Public,0,86.0
3500,Female,16,14.0,92.0,96.1,High School,Public,4,100.0
3501,Female,18,11.8,90.3,54.4,High School,Private,2,94.2
3502,Male,18,17.0,50.8,56.4,High School,Private,0,84.2
3503,Male,17,4.3,59.3,95.2,High School,Public,4,95.9
3504,Female,18,4.3,82.7,44.6,Bachelor’s,Private,1,59.3
3505,Female,17,12.0,68.8,76.6,High School,Private,3,94.9
3506,Male,18,19.0,99.1,80.9,Master’s,Public,0,100.0
3507,Male,17,9.5,83.3,70.3,Master’s,Private,4,91.4
3508,Female,18,7.9,97.8,81.7,Bachelor’s,Private,0,100.0
3509,Female,15,12.9,60.1,50.4,High School,Public,1,79.6
3510,Female,16,18.7,93.2,91.2,Master’s,Public,2,100.0
3511,Female,15,17.1,66.1,48.4,Bachelor’s,Private,4,92.7
3512,Male,16,19.9,99.5,64.0,High School,Private,1,100.0
3513,Female,16,2.4,57.9,44.5,Bachelor’s,Public,3,62.9
3514,Female,17,4.0,75.8,72.7,High School,Public,4,79.8
3515,Male,16,13.0,89.6,80.2,Bachelor’s,Private,3,100.0
3516,Female,15,16.8,71.6,96.5,Bachelor’s,Public,2,100.0
3517,Male,15,7.1,73.4,84.4,Master’s,Public,4,88.9
3518,Female,18,6.3,99.3,72.5,Master’s,Private,4,92.8
3519,Female,15,16.2,71.3,96.0,Bachelor’s,Private,1,99.5
3520,Male,18,3.0,80.2,68.7,High School,Public,0,70.1
3521,Male,16,8.6,52.7,73.7,High School,Public,4,89.0
3522,Female,15,11.1,92.1,75.8,High School,Private,2,99.1
3523,Female,16,12.1,82.4,64.6,High School,Public,4,99.7
3524,Female,15,15.1,70.2,90.3,High School,Private,4,100.0
3525,Male,15,8.4,50.8,51.1,Master’s,Public,4,70.8
3526,Female,18,13.0,79.6,73.3,Bachelor’s,Public,4,100.0
3527,Male,16,12.5,50.6,83.3,Master’s,Public,2,87.8
3528,Male,15,11.9,50.1,94.2,High School,Private,1,90.4
3529,Female,17,13.5,80.8,93.0,Bachelor’s,Private,0,100.0
3530,Male,16,6.7,59.5,70.5,High School,Public,2,75.0
3531,Female,16,3.5,59.6,78.6,High School,Public,2,71.8
3532,Female,16,4.1,82.7,63.7,Bachelor’s,Private,3,82.4
3533,Female,18,6.0,52.7,68.1,High School,Private,0,68.4
3534,Female,17,11.0,65.7,94.4,Master’s,Public,1,96.2
3535,Female,16,17.1,57.5,95.8,Master’s,Private,1,100.0
3536,Male,15,14.6,79.0,93.7,Master’s,Private,3,100.0
3537,Male,15,16.2,83.1,48.3,High School,Public,3,86.5
3538,Female,18,8.3,86.1,91.0,Master’s,Public,2,100.0
3539,Female,15,9.3,62.8,96.9,High School,Private,1,91.5
3540,Male,16,9.1,54.5,61.7,High School,Private,1,63.8
3541,Male,15,5.5,53.9,71.1,Master’s,Public,1,78.5
3542,Male,16,3.1,71.3,86.7,Master’s,Private,2,81.5
3543,Male,15,12.6,97.3,73.7,High School,Public,1,100.0
3544,Female,17,19.8,60.9,99.6,High School,Public,4,100.0
3545,Female,18,5.0,62.8,67.3,High School,Private,3,76.2
3546,Male,18,2.8,55.0,82.8,High School,Public,3,70.8
3547,Female,17,16.0,80.3,87.6,Master’s,Public,3,100.0
3548,Male,17,6.5,84.0,69.6,High School,Public,3,88.0
3549,Female,18,16.9,82.1,91.4,High School,Public,4,100.0
3550,Male,17,14.7,93.1,72.8,High School,Public,0,98.2
3551,Female,16,19.0,74.3,64.7,High School,Private,1,94.4
3552,Male,15,9.4,56.7,46.5,High School,Public,3,70.1
3553,Male,18,13.9,64.5,63.6,Bachelor’s,Public,1,87.3
3554,Female,17,10.4,83.1,84.0,Bachelor’s,Public,1,100.0
3555,Male,16,13.4,80.7,95.3,Bachelor’s,Private,4,100.0
3556,Female,18,10.1,76.6,55.1,Master’s,Public,1,80.6
3557,Female,17,5.4,84.1,61.3,High School,Public,3,71.5
3558,Male,18,11.1,81.9,49.2,Master’s,Public,1,79.0
3559,Female,17,11.5,94.1,81.4,High School,Public,4,100.0
3560,Female,18,16.6,79.3,97.6,Bachelor’s,Private,3,100.0
3561,Female,16,15.2,88.9,78.5,High School,Private,4,100.0
3562,Female,16,13.9,62.4,77.0,Master’s,Public,2,100.0
3563,Female,15,4.0,83.9,73.2,Master’s,Private,0,79.4
3564,Male,18,15.0,95.1,45.3,High School,Private,1,97.1
3565,Female,15,11.0,69.3,83.8,Master’s,Private,1,100.0
3566,Female,18,18.1,89.0,76.1,Bachelor’s,Public,1,100.0
3567,Female,17,18.6,86.2,79.7,High School,Public,2,100.0
3568,Female,17,3.0,53.0,93.9,Bachelor’s,Public,0,75.2
3569,Female,15,16.8,79.1,87.0,Bachelor’s,Public,4,100.0
3570,Male,18,2.7,56.5,86.9,Master’s,Public,2,71.2
3571,Female,15,8.6,98.4,95.6,High School,Public,2,100.0
3572,Male,16,11.8,90.6,99.4,Bachelor’s,Private,3,100.0
3573,Male,15,4.7,55.5,74.9,Bachelor’s,Private,2,73.8
3574,Male,15,15.4,56.1,46.5,High School,Private,2,85.2
3575,Male,17,2.2,79.7,67.5,Master’s,Private,1,76.1
3576,Female,15,5.0,67.2,87.3,Bachelor’s,Private,3,77.7
3577,Male,18,12.5,51.7,41.7,High School,Public,4,65.3
3578,Male,17,14.9,77.1,43.4,High School,Public,0,83.0
3579,Female,15,18.5,69.4,44.0,Bachelor’s,Private,4,87.9
3580,Female,16,14.7,55.1,83.9,Bachelor’s,Public,3,97.4
3581,Female,15,14.1,90.1,70.1,Bachelor’s,Public,1,96.2
3582,Male,15,9.1,95.8,62.1,Master’s,Public,0,88.1
3583,Female,15,2.0,87.8,46.3,Master’s,Public,4,63.2
3584,Female,17,4.2,91.1,83.9,High School,Public,0,88.8
3585,Male,18,11.6,60.8,59.3,High School,Private,0,71.8
3586,Female,16,14.2,63.2,55.9,Bachelor’s,Private,0,82.3
3587,Female,15,9.5,60.4,79.1,High School,Private,2,77.3
3588,Female,18,15.2,88.3,73.5,Master’s,Public,3,100.0
3589,Female,18,11.4,97.4,61.7,High School,Public,3,100.0
3590,Male,17,3.3,85.8,78.5,High School,Public,1,88.1
3591,Female,16,5.5,94.1,56.3,Bachelor’s,Public,4,87.3
3592,Female,17,17.1,81.9,87.7,Bachelor’s,Private,1,100.0
3593,Male,18,15.0,69.4,53.8,Master’s,Public,4,98.1
3594,Female,18,18.1,71.3,49.5,High School,Private,0,94.3
3595,Male,18,4.1,53.8,86.9,High School,Private,4,71.5
3596,Female,17,19.8,51.6,82.5,High School,Private,4,100.0
3597,Male,16,5.8,84.8,51.0,Bachelor’s,Private,0,75.7
3598,Male,15,2.2,71.9,47.0,Master’s,Public,1,48.8
3599,Male,17,20.0,77.6,90.3,High School,Public,4,100.0
3600,Male,18,7.1,77.9,86.6,High School,Private,1,98.1
3601,Female,17,14.0,63.9,59.6,High School,Public,1,84.2
3602,Male,18,5.2,73.8,79.5,High School,Public,3,78.5
3603,Female,15,12.4,73.5,47.4,Master’s,Public,0,82.2
3604,Male,15,18.3,69.4,70.4,Master’s,Private,0,98.2
3605,Male,16,7.8,91.0,41.1,Master’s,Private,2,73.6
3606,Male,18,14.1,72.6,63.5,Bachelor’s,Private,1,94.9
3607,Female,16,5.4,80.2,44.5,High School,Private,2,70.1
3608,Male,16,13.2,94.8,68.5,High School,Private,0,98.0
3609,Female,15,8.1,93.3,65.3,High School,Private,0,87.8
3610,Female,17,5.8,94.5,66.7,High School,Private,2,84.9
3611,Female,17,7.6,63.5,42.7,Master’s,Public,0,66.5
3612,Female,16,5.2,51.7,61.7,Bachelor’s,Private,0,54.8
3613,Female,15,18.2,63.1,85.4,Bachelor’s,Public,3,100.0
3614,Female,18,9.1,63.9,62.1,High School,Private,4,78.7
3615,Female,17,6.4,95.5,82.9,Master’s,Public,3,98.5
3616,Female,16,10.1,82.5,62.2,Bachelor’s,Public,4,84.7
3617,Female,17,7.8,54.1,65.4,Bachelor’s,Public,3,81.9
3618,Male,17,15.4,56.8,73.8,High School,Public,3,91.2
3619,Male,18,19.5,57.8,97.0,Bachelor’s,Private,1,100.0
3620,Male,15,9.9,81.5,46.5,High School,Private,2,81.7
3621,Male,18,17.5,86.8,42.0,Master’s,Private,3,96.3
3622,Male,15,12.2,93.0,76.5,High School,Private,1,100.0
3623,Female,17,4.8,97.0,96.9,Bachelor’s,Private,3,92.1
3624,Female,16,14.4,60.1,99.4,High School,Private,2,100.0
3625,Female,18,11.2,65.5,69.0,High School,Private,1,100.0
3626,Female,15,13.7,62.0,68.1,High School,Private,4,93.3
3627,Female,17,18.0,67.9,78.7,High School,Private,2,100.0
3628,Female,15,9.9,95.7,73.3,High School,Private,0,85.1
3629,Female,15,18.2,78.8,78.0,High School,Private,1,100.0
3630,Male,15,15.5,86.9,92.4,Bachelor’s,Public,0,100.0
3631,Male,17,10.8,74.5,84.8,High School,Public,1,91.6
3632,Male,16,12.9,51.4,69.8,Bachelor’s,Public,4,90.1
3633,Male,16,7.9,53.2,67.7,High School,Public,1,70.3
3634,Female,16,19.7,76.9,78.4,Master’s,Public,3,100.0
3635,Female,15,14.0,85.9,67.3,High School,Private,0,88.7
3636,Female,17,2.8,60.8,67.5,Bachelor’s,Private,0,58.1
3637,Male,15,7.9,86.1,41.0,Bachelor’s,Public,1,67.3
3638,Female,16,13.2,90.5,50.4,Master’s,Private,3,90.6
3639,Female,16,3.0,70.6,69.3,High School,Public,3,70.9
3640,Female,17,2.4,87.3,89.4,Master’s,Private,1,82.8
3641,Male,15,10.1,70.2,56.7,High School,Private,2,71.2
3642,Female,18,8.0,83.9,71.4,High School,Public,4,86.2
3643,Male,18,9.9,88.2,60.7,Bachelor’s,Public,1,87.6
3644,Male,16,6.7,99.6,46.3,Master’s,Public,3,88.2
3645,Male,17,5.0,67.3,97.5,Master’s,Private,4,99.7
3646,Male,15,14.4,70.6,91.3,Bachelor’s,Public,1,100.0
3647,Female,15,11.3,58.3,44.7,Bachelor’s,Private,4,75.6
3648,Male,16,5.6,60.2,83.2,Master’s,Private,2,79.6
3649,Male,16,7.8,84.7,60.9,Bachelor’s,Private,3,87.6
3650,Female,15,12.7,95.9,99.7,High School,Private,2,100.0
3651,Female,15,3.3,69.7,58.1,Master’s,Public,2,70.5
3652,Male,16,4.7,59.0,54.3,Master’s,Public,3,63.8
3653,Female,15,3.3,64.3,74.1,Bachelor’s,Public,2,73.8
3654,Male,18,16.6,72.8,90.1,High School,Public,1,100.0
3655,Male,16,15.5,64.5,51.6,Master’s,Private,1,88.9
3656,Male,15,15.6,61.7,82.6,Master’s,Public,4,98.3
3657,Male,16,14.9,86.8,43.7,High School,Public,1,84.7
3658,Female,17,14.0,50.4,95.1,Bachelor’s,Public,1,95.5
3659,Male,16,10.6,77.0,44.9,Bachelor’s,Public,4,76.3
3660,Female,16,13.6,89.7,94.9,Bachelor’s,Private,0,100.0
3661,Female,17,2.7,63.3,69.4,Bachelor’s,Private,3,70.6
3662,Female,18,13.2,80.2,66.9,High School,Private,1,88.5
3663,Female,15,16.0,83.4,98.4,High School,Private,4,100.0
3664,Male,17,11.0,82.8,99.4,Master’s,Public,2,100.0
3665,Female,16,8.4,72.3,79.0,Master’s,Private,2,89.3
3666,Male,15,7.0,67.3,47.6,High School,Public,1,61.4
3667,Female,17,13.6,91.8,70.4,Master’s,Public,3,100.0
3668,Female,15,14.5,87.9,71.7,High School,Public,4,100.0
3669,Male,15,17.7,66.1,70.9,Bachelor’s,Public,4,100.0
3670,Male,17,8.2,55.2,74.2,High School,Private,4,76.5
3671,Male,15,15.9,53.6,41.1,High School,Private,4,86.5
3672,Female,18,12.1,54.7,82.7,Master’s,Public,4,96.6
3673,Female,17,17.9,79.1,82.7,High School,Private,3,100.0
3674,Male,18,11.5,52.6,46.9,Bachelor’s,Private,4,74.0
3675,Male,16,11.3,66.8,74.2,Bachelor’s,Public,3,89.1
3676,Male,15,12.4,87.7,74.1,Master’s,Public,3,96.5
3677,Male,16,15.5,64.7,80.9,Master’s,Private,3,100.0
3678,Female,16,19.4,88.2,45.1,High School,Public,2,100.0
3679,Male,15,3.3,87.3,77.6,Master’s,Private,0,84.8
3680,Male,17,3.0,62.3,56.8,Bachelor’s,Public,1,62.0
3681,Male,15,18.9,86.4,70.4,Master’s,Public,2,100.0
3682,Male,16,11.5,87.4,86.4,Master’s,Public,0,87.9
3683,Female,16,13.1,69.9,82.3,Bachelor’s,Public,2,100.0
3684,Male,17,10.7,60.5,47.1,High School,Private,3,70.3
3685,Female,15,3.7,76.1,75.5,High School,Private,3,84.3
3686,Male,16,15.8,96.1,98.1,Master’s,Private,4,100.0
3687,Male,18,15.5,82.0,49.4,Bachelor’s,Private,3,97.6
3688,Female,16,7.6,58.6,91.2,Bachelor’s,Public,2,80.2
3689,Male,16,7.5,84.1,82.2,Bachelor’s,Public,1,96.2
3690,Female,17,17.1,71.4,86.4,High School,Private,3,100.0
3691,Female,18,3.3,79.6,56.9,Bachelor’s,Private,0,66.4
3692,Male,16,17.9,86.7,57.3,Bachelor’s,Private,2,100.0
3693,Female,16,6.6,75.7,94.4,High School,Private,0,87.6
3694,Female,18,12.7,90.7,61.6,Bachelor’s,Private,4,97.0
3695,Female,15,18.8,86.1,43.8,High School,Public,4,100.0
3696,Female,15,14.2,80.8,76.0,Master’s,Private,1,95.5
3697,Female,16,9.5,57.5,47.5,Master’s,Private,2,60.6
3698,Female,16,14.4,91.8,87.8,Master’s,Public,1,100.0
3699,Female,15,8.2,96.8,78.5,Master’s,Public,0,95.8
3700,Female,17,7.0,56.8,92.5,Master’s,Private,1,75.2
3701,Male,18,19.9,74.4,87.1,High School,Private,0,100.0
3702,Male,18,15.5,62.9,46.7,High School,Private,1,80.1
3703,Female,17,13.6,87.7,62.9,High School,Public,4,93.2
3704,Male,17,8.4,86.1,86.5,Bachelor’s,Private,2,94.8
3705,Female,17,2.9,57.0,65.0,Master’s,Private,1,64.4
3706,Female,17,2.6,93.9,98.3,Bachelor’s,Public,0,86.9
3707,Male,17,12.0,59.0,84.1,Bachelor’s,Public,2,87.6
3708,Female,17,15.7,89.9,40.9,Bachelor’s,Public,4,91.0
3709,Female,18,11.7,72.8,92.8,Master’s,Public,4,100.0
3710,Female,17,17.1,66.4,46.0,Bachelor’s,Private,3,82.7
3711,Female,15,2.6,57.9,48.4,Master’s,Public,2,50.0
3712,Male,17,8.6,58.4,84.1,Master’s,Public,1,86.3
3713,Female,17,6.3,83.1,91.9,Master’s,Public,4,93.3
3714,Female,18,10.1,77.5,72.2,Bachelor’s,Private,1,94.2
3715,Female,18,3.3,56.1,57.3,Master’s,Public,1,70.0
3716,Male,17,19.2,55.6,61.1,Master’s,Private,0,90.4
3717,Female,18,6.0,53.6,60.6,High School,Public,1,75.3
3718,Male,16,18.6,87.2,59.6,Bachelor’s,Private,3,100.0
3719,Male,18,9.7,85.6,54.6,High School,Private,2,84.8
3720,Female,18,19.7,52.9,76.5,High School,Private,2,100.0
3721,Female,18,12.0,78.0,94.0,Bachelor’s,Public,0,92.4
3722,Male,18,18.8,54.2,58.4,High School,Private,3,90.7
3723,Female,15,2.1,95.2,51.2,Master’s,Public,3,66.8
3724,Male,15,15.5,95.4,90.3,High School,Public,2,100.0
3725,Male,15,18.3,84.9,84.5,High School,Private,3,100.0
3726,Female,17,4.5,96.3,95.9,Master’s,Public,4,100.0
3727,Female,17,3.7,90.6,49.9,High School,Private,1,71.3
3728,Male,16,9.6,91.4,48.7,Master’s,Public,1,86.4
3729,Male,15,18.8,78.5,72.5,Bachelor’s,Private,2,100.0
3730,Male,17,11.8,65.3,76.9,High School,Public,2,97.2
3731,Male,18,11.5,60.9,68.8,Bachelor’s,Private,3,98.1
3732,Female,18,4.5,66.4,75.9,High School,Public,0,80.7
3733,Female,15,2.0,81.4,50.8,Master’s,Public,2,61.8
3734,Female,16,16.6,58.6,68.8,High School,Private,2,98.2
3735,Female,16,3.6,62.9,79.5,Bachelor’s,Public,2,71.8
3736,Female,18,13.4,73.4,66.0,Master’s,Public,3,92.6
3737,Male,16,18.5,61.7,80.8,Master’s,Private,4,100.0
3738,Female,15,5.8,79.4,67.1,Bachelor’s,Private,2,74.9
3739,Female,18,14.0,96.2,60.0,Bachelor’s,Private,4,100.0
3740,Female,17,3.4,87.4,58.2,High School,Private,3,81.1
3741,Female,17,12.9,83.3,64.7,High School,Private,0,87.2
3742,Female,16,5.0,79.1,41.4,Master’s,Public,1,54.3
3743,Male,18,15.2,74.4,80.1,Bachelor’s,Private,1,94.3
3744,Male,18,7.4,59.3,90.7,Bachelor’s,Public,1,82.3
3745,Male,17,10.3,94.7,61.3,High School,Public,1,90.4
3746,Female,18,12.8,62.4,42.8,High School,Public,3,74.9
3747,Male,18,5.1,54.6,99.2,Master’s,Public,1,80.6
3748,Male,18,15.3,87.5,55.8,Bachelor’s,Public,3,98.4
3749,Female,16,7.4,58.8,47.6,Bachelor’s,Private,0,59.6
3750,Female,18,13.9,68.6,62.2,Bachelor’s,Private,2,85.9
3751,Female,15,4.8,51.4,84.3,Bachelor’s,Private,2,76.5
3752,Male,16,14.4,56.9,57.6,High School,Private,2,83.9
3753,Male,18,4.3,58.7,74.5,High School,Private,3,78.9
3754,Female,18,9.7,52.7,64.9,High School,Private,3,87.5
3755,Female,15,6.4,82.8,47.1,Master’s,Public,3,63.4
3756,Male,16,15.5,91.9,59.8,Bachelor’s,Private,0,100.0
3757,Male,17,6.7,68.7,83.5,High School,Private,4,89.4
3758,Female,17,17.9,93.7,76.7,Bachelor’s,Private,3,100.0
3759,Female,16,18.1,60.7,47.2,High School,Private,3,86.0
3760,Male,18,5.5,66.3,49.8,Master’s,Private,2,63.5
3761,Female,18,13.0,57.5,78.4,High School,Public,1,83.2
3762,Male,17,3.6,81.0,88.8,Master’s,Public,1,90.6
3763,Male,17,9.0,71.0,61.0,Bachelor’s,Public,0,77.6
3764,Male,17,14.8,80.7,75.7,High School,Private,1,100.0
3765,Male,15,13.9,88.1,50.2,High School,Private,4,92.0
3766,Female,17,13.2,77.3,58.7,High School,Private,2,86.3
3767,Female,15,7.1,81.4,41.2,Bachelor’s,Public,0,71.0
3768,Male,16,8.8,96.8,86.1,Master’s,Public,1,99.2
3769,Male,18,3.9,65.0,64.1,Master’s,Private,1,70.5
3770,Male,17,14.9,68.0,89.0,High School,Private,2,100.0
3771,Male,18,11.1,85.9,82.5,Bachelor’s,Public,0,98.3
3772,Male,18,14.8,80.6,89.7,Master’s,Public,2,100.0
3773,Female,17,6.5,58.9,57.1,Master’s,Public,0,66.9
3774,Female,17,7.8,68.8,51.1,Master’s,Private,1,66.4
3775,Female,16,8.0,73.4,98.3,Master’s,Public,2,98.0
3776,Female,15,2.5,71.0,83.0,Master’s,Private,2,86.3
3777,Male,15,8.1,58.9,90.0,High School,Private,4,97.0
3778,Male,18,16.5,96.2,40.8,High School,Private,2,92.3
3779,Male,17,18.2,88.1,61.3,High School,Public,0,100.0
3780,Male,16,11.3,74.1,84.6,Master’s,Public,4,97.9
3781,Male,16,10.2,84.0,44.7,Master’s,Public,2,80.8
3782,Female,16,2.6,94.9,74.0,Master’s,Public,2,78.6
3783,Male,16,17.8,56.8,65.7,High School,Private,4,93.9
3784,Female,16,2.2,62.5,41.1,Master’s,Private,1,60.8
3785,Female,15,19.0,77.1,54.2,High School,Private,2,99.6
3786,Female,15,10.8,90.0,57.1,Master’s,Private,3,88.4
3787,Female,15,8.2,51.8,46.7,High School,Public,1,51.3
3788,Male,17,18.6,99.2,77.9,Bachelor’s,Private,2,100.0
3789,Female,18,2.4,72.7,54.5,Master’s,Public,1,73.6
3790,Female,16,12.5,68.0,56.7,Master’s,Private,0,77.7
3791,Female,17,11.9,64.6,93.9,High School,Public,1,96.2
3792,Male,16,5.9,58.7,68.0,Master’s,Private,4,75.5
3793,Male,15,9.7,89.6,63.5,High School,Private,2,86.8
3794,Male,17,13.7,97.8,83.4,High School,Public,1,100.0
3795,Female,15,15.1,70.7,94.6,Bachelor’s,Private,3,100.0
3796,Female,16,2.0,97.6,41.5,Bachelor’s,Public,0,67.3
3797,Male,16,18.9,91.2,66.9,Master’s,Private,0,100.0
3798,Female,18,5.0,74.1,76.6,Master’s,Public,1,88.0
3799,Male,16,6.2,83.7,59.1,High School,Public,4,81.8
3800,Male,15,6.7,71.7,86.3,High School,Public,0,83.8
3801,Female,16,2.7,77.9,98.3,High School,Public,1,85.8
3802,Female,18,4.2,52.9,96.6,High School,Private,1,76.6
3803,Female,18,19.8,84.8,56.0,Master’s,Public,0,100.0
3804,Female,15,7.7,52.6,53.6,Bachelor’s,Public,1,62.2
3805,Male,17,4.1,90.9,97.4,Master’s,Public,1,89.1
3806,Male,16,3.9,91.2,67.5,Master’s,Public,3,70.4
3807,Male,18,15.0,61.9,52.5,Master’s,Private,1,87.7
3808,Male,16,17.4,66.2,82.4,Bachelor’s,Public,1,90.7
3809,Male,16,6.6,74.1,57.1,Master’s,Private,4,79.2
3810,Female,17,2.4,79.8,56.0,Bachelor’s,Private,0,69.6
3811,Male,18,6.0,64.4,92.8,High School,Public,4,92.4
3812,Male,16,3.0,79.6,49.7,Master’s,Public,2,64.9
3813,Male,18,3.9,64.9,43.9,High School,Public,4,62.8
3814,Female,15,9.8,52.8,56.2,High School,Public,2,69.6
3815,Female,15,6.1,50.1,76.4,High School,Private,2,73.0
3816,Female,16,11.3,55.1,47.4,Master’s,Private,4,72.8
3817,Female,18,6.6,89.6,68.3,High School,Public,3,84.3
3818,Male,16,18.9,98.1,77.6,Master’s,Public,4,100.0
3819,Male,18,18.3,71.3,90.9,High School,Private,0,100.0
3820,Female,18,12.2,75.6,53.8,Master’s,Private,4,86.8
3821,Female,17,8.4,57.3,89.0,Master’s,Public,3,89.0
3822,Male,17,8.9,77.6,54.1,Master’s,Public,4,78.2
3823,Male,17,9.4,57.2,80.6,High School,Public,3,88.3
3824,Female,16,15.1,80.6,65.8,Master’s,Public,0,94.8
3825,Female,17,10.1,96.7,46.9,High School,Public,1,82.2
3826,Female,17,17.4,59.8,82.9,Bachelor’s,Public,3,100.0
3827,Female,15,19.0,88.2,53.1,High School,Private,3,100.0
3828,Male,18,8.0,51.2,50.6,High School,Private,3,62.0
3829,Male,18,12.1,68.8,61.5,Master’s,Private,0,87.0
3830,Male,17,3.7,55.5,79.2,High School,Private,2,77.1
3831,Female,18,5.6,67.6,54.0,Bachelor’s,Public,3,66.3
3832,Female,15,9.4,58.7,51.0,Master’s,Public,0,83.7
3833,Male,15,5.7,68.7,40.6,High School,Private,1,56.0
3834,Male,17,17.8,70.9,68.3,High School,Public,3,100.0
